,pendiente,VPL,coords,WGS84(GPS),date,time,H (%),T (C),V (m/s)
6375,-48.8889,0.0016719999999999999,"(728064.8585270698, 5702876.474740071)","(-72.37402637659257, -38.79337762531906)",2019-02-01,15:00,17.195,18.4411,7.0373600000000005
6376,4.44444,0.006516,"(748663.8154612138, 5801209.104344393)","(-72.17176952611035, -37.902694878851705)",2018-02-17,16:00,33.5994,18.8405,5.52426
6377,-5.555599999999998,0.006516,"(745965.1420560635, 5888473.697516053)","(-72.23162215946563, -37.117785762422606)",2017-03-07,21:00,34.0621,15.3632,5.03063
6378,-26.666700000000006,0.005429,"(733532.8513794697, 5797653.228236612)","(-72.34253643378804, -37.93871797505492)",2016-02-21,20:00,21.9031,18.5309,2.58427
6379,-37.7778,0.0016719999999999999,"(713774.0791985666, 5629355.098775804)","(-72.51526407415203, -39.45885300171979)",2015-12-22,20:00,66.2119,5.4418,10.4195
6380,0.0,0.0037990000000000003,"(756000.7686603504, 5821589.555992529)","(-72.09561956025865, -37.717205143329224)",2020-02-01,15:00,71.0913,14.5282,5.54609
6381,-63.3333,0.016027,"(673872.7832620922, 5859980.543089933)","(-73.03585535303883, -37.39064487893072)",2016-03-16,07:00,16.4405,18.8085,2.15407
6382,0.0,0.0016719999999999999,"(644047.8518842444, 5763354.931243356)","(-73.35339477609466, -38.26630659979249)",2018-02-10,06:00,58.0028,5.36025,9.73193
6383,-5.555599999999998,0.009777,"(704886.3579357541, 5832746.253311728)","(-72.67816527341331, -37.62958786369643)",2017-12-27,09:00,34.5357,12.6156,3.20783
6384,2.22222,0.0024809999999999997,"(760312.0268008915, 5849852.849322419)","(-72.0568105414081, -37.4615765106654)",2019-01-27,12:00,6.629339999999999,19.1156,4.80061
6385,30.0,0.0037990000000000003,"(782219.3435440421, 5881458.893664956)","(-71.82146673892113, -37.170696901129794)",2017-01-28,05:00,4.63086,24.9308,7.43543
6386,51.1111,0.013174000000000002,"(801077.827884675, 5943699.6853244845)","(-71.63410330413195, -36.60471407175513)",2019-01-09,13:00,82.7179,6.37588,4.99915
6387,7.77778,0.002134,"(758176.0078557144, 5807237.765952743)","(-72.06586378940938, -37.845781163538625)",2018-03-09,18:00,73.5432,10.4523,6.61595
6388,6.66667,0.0016719999999999999,"(749019.3861232956, 5782919.888714213)","(-72.16138912931557, -38.067234632493786)",2018-02-04,18:00,17.2655,20.2182,6.16931
6389,2.22222,0.0037990000000000003,"(729066.5983358131, 5791284.392631842)","(-72.39128119953239, -37.99719691687073)",2018-03-04,21:00,56.9325,10.3424,8.72425
6390,-5.555599999999998,0.0016719999999999999,"(748228.5406712756, 5840845.802878749)","(-72.19023766432906, -37.54598802376374)",2017-02-03,19:00,66.1498,10.0717,2.05067
6391,4.44444,0.002134,"(721637.4964802633, 5832578.016087139)","(-72.48844615910257, -37.62721585770259)",2020-02-24,10:00,75.3237,7.22451,7.46905
6392,-5.555599999999998,0.0024809999999999997,"(665713.5741622292, 5797449.830453415)","(-73.1137685624157, -37.955450183195396)",2020-01-10,12:00,56.7962,7.4366699999999994,8.55955
6393,0.0,0.013174000000000002,"(730392.0973717048, 5868878.081684539)","(-72.4006804648775, -37.29820337241399)",2017-01-11,09:00,15.0526,14.4362,1.9215200000000001
6394,-97.77778,0.0016719999999999999,"(644757.7310849107, 5802297.453981381)","(-73.35317563995024, -37.91535887117119)",2017-02-18,05:00,91.46,7.455710000000001,11.9582
6395,0.0,0.0016719999999999999,"(659112.2478253555, 5797080.021716714)","(-73.18879091448004, -37.95996212040292)",2020-03-20,23:00,26.3005,13.3603,4.83485
6396,6.66667,0.0037990000000000003,"(776415.0715744896, 5873316.563190714)","(-71.88373400836531, -37.24571890057156)",2019-02-17,08:00,75.8978,16.4479,4.39355
6397,54.4444,0.001325,"(682583.7205909685, 5655308.792705268)","(-72.88460363608372, -39.232329101918864)",2017-01-08,23:00,99.9884,11.0741,22.2624
6398,-3.333299999999994,0.002134,"(749174.0149169053, 5779942.747443611)","(-72.15859078679462, -38.093991310877286)",2015-12-27,05:00,48.86600000000001,16.3634,3.97934
6399,6.66667,0.0009789999999999998,"(655194.9768796033, 5742665.0023826575)","(-73.2214716950227, -38.45082472103943)",2020-03-06,05:00,7.459460000000001,19.0175,11.7866
6400,4.44444,0.009777,"(667722.709798552, 5841293.987841796)","(-73.101037741106, -37.56012080866899)",2019-02-23,09:00,55.7567,12.3046,9.85904
6401,0.0,0.0025960000000000002,"(730792.4868793156, 5887465.62019099)","(-72.40191719318203, -37.13072719331963)",2015-12-27,06:00,21.9684,18.0722,2.13669
6402,4.44444,0.0037990000000000003,"(701221.5332948436, 5743911.074450883)","(-72.69471651051558, -38.43041344662098)",2020-01-03,22:00,50.2047,15.8515,9.36178
6403,26.6667,0.0032549999999999996,"(662738.3646357509, 5736181.378004217)","(-73.13356038707116, -38.507881267236606)",2019-02-11,16:00,60.0343,7.814839999999999,10.7356
6404,-61.1111,0.0025960000000000002,"(701548.3868196463, 5855062.603003953)","(-72.72208815712266, -37.42933469834181)",2018-02-23,12:00,68.3809,13.2423,2.5508900000000003
6405,4.44444,0.005973,"(664564.7588485238, 5759328.664903987)","(-73.11803998826765, -38.299048933633024)",2020-01-04,12:00,7.09247,14.8251,12.6025
6406,-5.555599999999998,0.0025960000000000002,"(766972.8914235011, 5850651.628374857)","(-71.98188385226551, -37.45248761553204)",2018-01-05,23:00,27.7215,11.5128,5.95015
6407,18.8889,0.0025960000000000002,"(685004.2822497699, 5646010.777510603)","(-72.85402384545279, -39.315541481013696)",2018-02-21,23:00,89.9857,11.3605,4.27378
6408,54.4444,0.002134,"(643977.4608061243, 5610181.138353499)","(-73.3219624605877, -39.64604996340932)",2016-12-30,11:00,40.7104,13.3412,3.16771
6409,2.22222,0.005429,"(744455.6445785636, 5816254.863771231)","(-72.2246629686296, -37.76838492373962)",2019-02-27,08:00,20.9024,17.0941,5.35696
6410,-30.0,0.0016719999999999999,"(660090.0782532499, 5708404.52414947)","(-73.15752375806552, -38.758554929210874)",2017-03-03,12:00,24.3596,7.5736300000000005,9.8836
6411,34.4444,0.0037990000000000003,"(788229.451472179, 5884296.187933082)","(-71.75496778799189, -37.14332792570558)",2019-01-23,13:00,3.2527,22.0204,1.37127
6412,-32.2222,0.0024809999999999997,"(644191.0803568835, 5756723.930964135)","(-73.35040587067861, -38.32602032884102)",2018-02-04,05:00,29.3483,16.9604,7.27387
6413,4.44444,0.001325,"(771998.8624199599, 5777189.240592234)","(-71.89760020886689, -38.1121929807957)",2019-02-11,13:00,51.8725,7.99136,15.555
6414,13.3333,0.0016719999999999999,"(700606.6845454299, 5842518.774776811)","(-72.72930506726361, -37.54251654623152)",2016-01-17,20:00,32.2299,16.3319,7.51008
6415,4.44444,0.00869,"(722670.1468985006, 5898895.496857985)","(-72.49665992750843, -37.02976176020086)",2017-01-03,09:00,69.5112,8.36001,7.11579
6416,42.2222,0.006516,"(671955.8491099221, 5735506.969125891)","(-73.02773616896718, -38.51222334726737)",2017-01-30,14:00,100.73899999999999,8.55923,3.31396
6417,-5.555599999999998,0.005973,"(717440.9359950209, 5728830.254496892)","(-72.50437363776594, -38.56239338496314)",2019-12-22,13:00,25.624000000000002,15.1974,7.346239999999999
6418,35.5556,0.0016719999999999999,"(753391.8851786645, 5704107.839489494)","(-72.0831929710519, -38.77538132410098)",2019-03-06,17:00,69.5214,9.5563,9.44092
6419,-15.555599999999998,0.0025960000000000002,"(655700.3462083662, 5707485.035054531)","(-73.20781465169155, -38.76762240302208)",2017-02-13,15:00,35.1381,19.6747,6.3358099999999995
6420,13.3333,0.0037990000000000003,"(670179.1386017719, 5671706.306516741)","(-73.0323590025817, -39.08717790709754)",2020-01-11,10:00,30.463,11.0109,9.10718
6421,23.3333,0.0037990000000000003,"(788253.6280102012, 5854349.5060028955)","(-71.74309248929168, -37.41282442388671)",2020-01-12,23:00,52.4526,19.3932,4.06808
6422,-12.2222,0.013174000000000002,"(790116.2890214219, 6063011.2643444175)","(-71.80031067182624, -35.53412204439869)",2016-03-13,19:00,45.3591,17.1811,2.59607
6423,0.0,0.005429,"(669681.8724801175, 5844932.86374831)","(-73.07970868898327, -37.52698111610723)",2015-12-29,19:00,55.9174,15.7914,1.70885
6424,-65.5556,0.0016719999999999999,"(767983.0436675623, 5794996.119835405)","(-71.95000286480223, -37.953130793677865)",2017-01-16,08:00,34.1924,15.3371,3.23275
6425,26.6667,0.01888,"(733371.5668302533, 5861095.599887606)","(-72.36464934849165, -37.36753692233392)",2019-03-05,07:00,29.7292,10.6107,4.05516
6426,4.44444,0.009777,"(750916.271986077, 5782767.680350876)","(-72.13973758460925, -38.06808072384113)",2017-01-04,21:00,72.4907,7.365139999999999,8.36607
6427,47.7778,0.0025960000000000002,"(695766.0173896985, 5663797.5485492265)","(-72.73443981126306, -39.153023359079064)",2016-03-14,08:00,28.3501,13.4992,2.29034
6428,18.8889,0.005429,"(720523.2638296285, 5810305.064745829)","(-72.49430881560713, -37.82804513480437)",2016-02-25,18:00,66.0781,9.8207,5.8421199999999995
6429,16.6667,0.0025960000000000002,"(697809.1341488209, 5659353.871832487)","(-72.70951447933393, -39.19257175568057)",2019-01-31,10:00,23.3864,10.8876,6.92115
6430,13.3333,0.006516,"(765621.3773730572, 5800739.9543482065)","(-71.97896510812492, -37.902127219624546)",2018-01-12,21:00,73.8418,14.2624,9.0436
6431,8.88889,0.009777,"(727114.5832930936, 5803529.8948147865)","(-72.41735493798788, -37.88743178692334)",2017-03-02,11:00,71.0936,7.1896,1.97035
6432,-7.777799999999999,0.0025960000000000002,"(847490.8227338953, 6085528.091680768)","(-71.17827904829652, -35.31311336821651)",2019-03-11,05:00,67.0432,14.7665,3.8061300000000005
6433,8.88889,0.005429,"(708987.1504407335, 5768534.546945683)","(-72.61310536992832, -38.20690675811596)",2019-02-23,16:00,62.2686,9.15249,7.61792
6434,4.44444,0.005429,"(771000.4366786391, 5848458.223674575)","(-71.93560541842793, -37.47105894348822)",2019-01-07,21:00,83.8657,9.345360000000001,10.177
6435,-45.5556,0.0016719999999999999,"(669447.6616646674, 5654717.192749203)","(-73.0365613447146, -39.24032105169111)",2020-02-21,23:00,30.198,20.2067,7.25707
6436,26.6667,0.0032549999999999996,"(690301.9836136596, 5772845.642701333)","(-72.82751877528544, -38.17222492479999)",2017-03-03,22:00,67.4802,9.10635,7.5267100000000005
6437,13.3333,0.013174000000000002,"(762941.567717725, 5785126.355245906)","(-72.00369329420916, -38.043437214810595)",2018-03-16,21:00,62.4641,10.9662,14.8543
6438,-62.2222,0.0017870000000000002,"(773451.5286560925, 5801525.282271009)","(-71.89032577946129, -37.89274102673564)",2018-01-21,15:00,85.8722,15.7748,0.564844
6439,2.22222,0.00869,"(745111.7179509724, 5734370.50833092)","(-72.18906620005609, -38.50532628767634)",2020-01-31,17:00,74.0374,13.6051,5.12165
6440,5.55556,0.005429,"(715136.5369694837, 5809689.946356666)","(-72.55528067050565, -37.83487015986252)",2018-03-12,23:00,67.2017,5.90322,6.43864
6441,-21.111099999999993,0.013174000000000002,"(749092.7279897315, 5815565.229641262)","(-72.17183926530775, -37.77334199233387)",2019-03-06,23:00,82.2702,10.4562,9.4473
6442,13.3333,0.009777,"(717759.8332546467, 5821584.956805922)","(-72.5290664812543, -37.7271353068808)",2016-03-17,07:00,22.366999999999997,13.2841,6.59428
6443,26.6667,0.006516,"(655158.4108445715, 5742052.943714281)","(-73.22175519078294, -38.45634441361606)",2020-03-13,20:00,65.8167,8.29531,5.7914900000000005
6444,11.1111,0.005429,"(783834.2589601916, 5880246.892529011)","(-71.80284418627043, -37.181115960011255)",2017-03-01,18:00,95.3063,12.308,10.1891
6445,79.0,0.0016719999999999999,"(748986.8254089761, 5699878.373262446)","(-72.13231406411275, -38.8147021942836)",2017-02-12,21:00,50.9691,16.9323,5.91641
6446,-11.111099999999993,0.005429,"(675807.4553752, 5864296.8074291665)","(-73.01503750729563, -37.35139711185732)",2016-03-18,10:00,7.41137,11.360999999999999,16.2711
6447,51.1111,0.002712,"(668703.6815184412, 5648542.071926996)","(-73.04363117248472, -39.29607719446695)",2020-03-06,14:00,58.7158,16.1886,6.44268
6448,6.66667,0.0037990000000000003,"(690803.0632110543, 5476224.848597879)","(-72.73673139965707, -40.842829733625635)",2019-01-13,15:00,13.1105,13.5983,4.176
6449,-1.1110999999999933,0.0032549999999999996,"(776176.0555458943, 6033276.085408388)","(-71.94365937418323, -35.805826169122255)",2020-01-29,17:00,62.7607,14.8261,1.29815
6450,-31.111099999999993,0.0016719999999999999,"(747942.9934138427, 6034556.354969411)","(-72.25616170650508, -35.80183228434167)",2015-12-30,12:00,53.5336,13.0683,3.24744
6451,0.0,0.004342,"(693105.1395359907, 5472159.990416729)","(-72.70818383160722, -40.87887967276335)",2020-01-10,09:00,92.4541,3.69644,4.1353599999999995
6452,-6.666700000000006,0.009777,"(700665.8147895017, 5791919.088806758)","(-72.71464646604747, -37.998209953176826)",2020-01-08,11:00,89.1824,7.50967,14.3811
6453,0.0,0.0032549999999999996,"(747881.3702816821, 5808294.1711539235)","(-72.18309029889194, -37.83912733710639)",2020-02-25,16:00,19.2256,13.1281,6.43064
6454,-5.555599999999998,0.0025960000000000002,"(662404.5305260959, 5705770.584242427)","(-73.13028045357423, -38.78185572517254)",2017-01-24,11:00,99.7845,10.0558,8.94898
6455,8.88889,0.0025960000000000002,"(739436.3425219269, 5806800.31002675)","(-72.27846322758383, -37.85483224931352)",2018-02-20,15:00,88.4559,9.748439999999999,5.42668
6456,-57.7778,0.005973,"(789852.2932818672, 6047968.702343464)","(-71.79782230778707, -35.66961909111246)",2017-02-03,13:00,42.5284,11.3771,4.23716
6457,48.8889,0.001556,"(660679.942577834, 5833982.990086956)","(-73.17913387705116, -37.627240751992595)",2016-02-17,07:00,53.0526,8.86807,1.7127400000000002
6458,25.5556,0.005973,"(716461.4015427275, 5727825.030675828)","(-72.5152943413633, -38.57168302395409)",2018-01-04,23:00,79.8565,6.94497,5.48551
6459,-24.4444,0.0037990000000000003,"(790261.7796978843, 5845292.9850343065)","(-71.71687255250443, -37.49369637760146)",2019-02-12,16:00,25.6065,20.5636,5.67903
6460,35.5556,0.005973,"(714784.5511120779, 5993441.288560535)","(-72.611655534887, -36.18001620746748)",2016-01-25,10:00,52.0848,11.3861,2.29942
6461,43.3333,0.0032549999999999996,"(652547.468785617, 5751916.187529089)","(-73.25380603291946, -38.36794597143733)",2018-01-05,12:00,91.9215,3.42129,5.42119
6462,-17.7778,0.0016719999999999999,"(707645.2462430685, 5893008.360083361)","(-72.6638170575044, -37.086228941432886)",2019-01-28,09:00,8.44101,18.6093,8.72408
6463,-5.555599999999998,0.005429,"(691588.4429078526, 5472957.653753234)","(-72.7264165494037, -40.8720558246874)",2017-01-26,06:00,20.4609,18.7045,6.10979
6464,16.6667,0.005429,"(712234.7065086665, 5522783.35669064)","(-72.49843054609083, -40.41852989676976)",2016-01-21,11:00,26.9824,17.1593,2.25828
6465,-1.1110999999999933,0.0025960000000000002,"(665709.1788155418, 5716269.419062099)","(-73.09476882190407, -38.686680374067365)",2016-12-26,08:00,77.1705,5.38857,2.87935
6466,0.0,0.0025960000000000002,"(723247.9142554402, 5882245.264250706)","(-72.48521483352742, -37.17956963028953)",2016-01-24,16:00,78.9053,9.68105,5.79205
6467,-7.777799999999999,0.002134,"(736837.4595288488, 5805644.730644443)","(-72.30759439171645, -37.865914929264534)",2020-01-14,13:00,32.8568,13.4171,8.74717
6468,-15.555599999999998,0.0016719999999999999,"(653833.3934897336, 5844251.131156924)","(-73.25884350945823, -37.53590301800779)",2018-01-01,08:00,10.177999999999999,12.3856,2.6987099999999997
6469,38.8889,0.0025960000000000002,"(666646.4173173124, 5748411.639086223)","(-73.09166673780724, -38.39699826200316)",2015-12-22,12:00,74.0051,3.92104,3.8320300000000005
6470,30.0,0.0032549999999999996,"(765505.616330405, 5787530.476282741)","(-71.97540314729089, -38.021051465768096)",2017-01-25,07:00,12.3998,19.7492,11.1811
6471,17.7778,0.0037990000000000003,"(711911.2355023912, 5777442.469737364)","(-72.58238815094612, -38.12601096054376)",2017-12-26,11:00,96.5428,10.0507,5.047619999999999
6472,84.0,0.013174000000000002,"(649094.0680753008, 5810624.144230633)","(-73.30558303327115, -37.83964207585219)",2018-03-08,11:00,67.3769,14.0749,1.07755
6473,32.2222,0.005973,"(691436.4225010502, 5643933.067528028)","(-72.77887321123943, -39.33285037954314)",2020-02-16,18:00,92.3189,8.34976,2.99626
6474,0.0,0.002712,"(754373.4193498587, 5872815.7177785095)","(-72.13176107995419, -37.25650537660336)",2017-01-28,06:00,11.1919,24.3832,8.941989999999999
6475,35.5556,0.002134,"(704395.5289394178, 5829972.420234376)","(-72.68294712450677, -37.65467847771047)",2018-01-18,22:00,35.6833,18.2721,13.0484
6476,10.0,0.0016719999999999999,"(649287.2180752334, 5790702.455226259)","(-73.29925824883148, -38.01908572093891)",2018-02-04,15:00,7.08593,19.4201,4.5213
6477,-28.888900000000007,0.0024809999999999997,"(701802.711607085, 5889875.083282597)","(-72.72865991460029, -37.11572732135767)",2016-02-27,15:00,10.2503,12.9728,6.26058
6478,4.44444,0.005429,"(759899.829860765, 5810066.160960163)","(-72.04731233436043, -37.81983276150072)",2018-03-17,11:00,94.4653,8.04727,10.9563
6479,8.88889,0.009777,"(731304.689662805, 5790490.556071857)","(-72.36556159624455, -38.00377613833832)",2020-03-07,19:00,55.6982,13.6801,1.9620799999999998
6480,42.2222,0.001325,"(787986.519055284, 5850083.928756826)","(-71.74444217366982, -37.45129424143761)",2020-03-08,09:00,42.7049,15.8803,0.775836
6481,8.88889,0.005973,"(758964.4340462221, 5682680.132804134)","(-72.0110550345845, -38.96659782218395)",2020-01-17,08:00,10.9948,21.65,5.8407
6482,13.3333,0.0037990000000000003,"(756030.1237404487, 5789498.252376678)","(-72.08391761612253, -38.00606542324492)",2016-01-17,19:00,29.7685,16.6313,7.3076
6483,0.0,0.0024809999999999997,"(753218.2596145261, 5906886.036482895)","(-72.15627053084997, -36.95008173065175)",2019-03-14,23:00,5.9435,16.39,7.081919999999999
6484,-35.5556,0.0037990000000000003,"(715714.4981644794, 5792117.804134904)","(-72.54345896915099, -37.9929663544942)",2019-01-06,08:00,37.575,13.7025,4.1648
6485,-95.55556,0.0025960000000000002,"(706449.8721264817, 5834025.764447946)","(-72.66082185292264, -37.61771474362955)",2020-02-09,05:00,44.2982,20.152,2.9762299999999997
6486,6.66667,0.013174000000000002,"(737810.6929192317, 5893679.315496736)","(-72.32495853666317, -37.07301917504507)",2019-03-14,05:00,18.0027,15.4452,7.196560000000001
6487,8.88889,0.009777,"(719089.456340053, 5815581.233552644)","(-72.51218149515866, -37.780880315617274)",2018-01-28,12:00,6.09675,16.5077,15.1262
6488,40.0,0.0016719999999999999,"(674916.6963277088, 5854966.476137229)","(-73.0228819257378, -37.43561728385609)",2020-01-08,15:00,99.5322,6.86563,11.9046
6489,0.0,0.0032549999999999996,"(760263.8360892076, 6022683.874655098)","(-72.11609307976238, -35.905552877130525)",2017-03-19,23:00,50.7397,15.7294,3.7023800000000002
6490,-11.111099999999993,0.005973,"(656646.0298386343, 5721988.898620659)","(-73.2002129725515, -38.636813585748435)",2020-02-06,07:00,64.1677,6.14858,3.18014
6491,-10.0,0.013174000000000002,"(696697.1822678805, 5652725.720839334)","(-72.72045008487713, -39.2525031139584)",2017-02-18,05:00,97.1376,7.404439999999999,20.0455
